%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1651207339667501839,3983,1651207339667105361,imu_link,-3.53770561218e-05,2.89315462112e-06,5.39811401367e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339674368792,3984,1651207339673331875,imu_link,-3.68877220154e-05,5.11795425415e-06,5.54277153015e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339686153899,3985,1651207339685322828,imu_link,-3.7629322052e-05,-5.49333170056e-08,5.25437164307e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339698097270,3986,1651207339697360093,imu_link,-3.76567878723e-05,1.48319959641e-06,5.67644271851e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339704407892,3987,1651207339703312915,imu_link,-3.98815879822e-05,6.50044262409e-07,5.18662071228e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339716458381,3988,1651207339715383089,imu_link,-3.7629322052e-05,2.13324379921e-06,5.25803413391e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339728398269,3989,1651207339727408533,imu_link,-3.76384773254e-05,6.77510917187e-07,5.32486953735e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339734470779,3990,1651207339733359653,imu_link,-3.76476325989e-05,2.16986608505e-06,5.46769599915e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339747261199,3991,1651207339746362567,imu_link,-3.68785667419e-05,2.13324379921e-06,5.25711860657e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339758344436,3992,1651207339757351821,imu_link,-3.61278114319e-05,1.41911065578e-06,5.3257850647e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339764313991,3993,1651207339763282589,imu_link,-3.53770561218e-05,-4.57777641714e-08,5.32303848267e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339776932739,3994,1651207339775316250,imu_link,-3.91399879456e-05,-1.53813290596e-06,5.18204307556e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339788425527,3995,1651207339787262086,imu_link,-3.61278114319e-05,-7.87377536297e-07,5.25162506104e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339794352836,3996,1651207339793517104,imu_link,-3.61186561584e-05,6.40888690948e-07,5.11429176331e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339806806303,3997,1651207339805475220,imu_link,-3.91399879456e-05,-1.53813290596e-06,5.18204307556e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339818300586,3998,1651207339817379641,imu_link,-3.68877220154e-05,2.16986608505e-06,5.46769599915e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339824009295,3999,1651207339823272061,imu_link,-3.61278114319e-05,-8.05688679218e-07,5.18204307556e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339836438826,4000,1651207339835432863,imu_link,-3.53770561218e-05,2.13324379921e-06,5.25711860657e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339849580096,4001,1651207339848209009,imu_link,-4.06506538391e-05,-7.78221964836e-07,5.32395401001e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339854997076,4002,1651207339853670867,imu_link,-3.76384773254e-05,-4.57777641714e-08,5.32395401001e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339866091084,4003,1651207339865335936,imu_link,-3.98998985291e-05,-1.51066625118e-06,5.32212295532e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339878437994,4004,1651207339877723225,imu_link,-3.61186561584e-05,2.12408828735e-06,5.18753623962e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339884254474,4005,1651207339883326378,imu_link,-4.06414985657e-05,2.14239931107e-06,5.32944717407e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339896341891,4006,1651207339895403246,imu_link,-4.14014091492e-05,-1.51982176304e-06,5.32303848267e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339908402470,4007,1651207339907448601,imu_link,-3.61278114319e-05,-4.57777641714e-08,5.32303848267e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339914434837,4008,1651207339913484567,imu_link,-3.76384773254e-05,-7.87377536297e-07,5.25254058838e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339926609749,4009,1651207339925421989,imu_link,-3.61278114319e-05,1.41911065578e-06,5.3257850647e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339938759240,4010,1651207339937447190,imu_link,-3.99090538025e-05,-1.49235510826e-06,5.46220283508e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339944954976,4011,1651207339943319750,imu_link,-3.84075431824e-05,-2.20648813248e-06,5.52995376587e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339956561700,4012,1651207339955383720,imu_link,-3.98998985291e-05,2.16986608505e-06,5.46861152649e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339969447912,4013,1651207339967955144,imu_link,-3.76201667786e-05,1.37333297729e-06,5.11703834534e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339974787743,4014,1651207339973423063,imu_link,-3.91399879456e-05,-5.49333170056e-08,5.25528717041e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339985624070,4015,1651207339985183739,imu_link,-3.83800773621e-05,-8.05688679218e-07,5.18295860291e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207339998179094,4016,1651207339997435930,imu_link,-3.68877220154e-05,-2.99386572838e-06,5.24796295166e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340003794799,4017,1651207340003219247,imu_link,-3.98998985291e-05,-2.98471021652e-06,5.32029190063e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340015845133,4018,1651207340015173514,imu_link,-3.76384773254e-05,-7.78221964836e-07,5.32303848267e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340028749766,4019,1651207340027225490,imu_link,-4.13922538757e-05,-3.74462103844e-06,5.17929611206e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340033806562,4020,1651207340033201008,imu_link,-3.61186561584e-05,-1.56559956074e-06,5.04104728699e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340046157476,4021,1651207340045408890,imu_link,-3.76384773254e-05,-7.78221964836e-07,5.32303848267e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340058343027,4022,1651207340057442917,imu_link,-3.68877220154e-05,-2.97555470467e-06,5.31846046448e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340063951159,4023,1651207340063352048,imu_link,-3.83892326355e-05,-1.51066625118e-06,5.32212295532e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340076141157,4024,1651207340075228312,imu_link,-3.83983879089e-05,-3.71715450287e-06,5.31754493713e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340088466464,4025,1651207340087391028,imu_link,-3.76476325989e-05,-7.50755310059e-07,5.46220283508e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340094807441,4026,1651207340093823124,imu_link,-3.83800773621e-05,-2.27057719231e-06,5.1802116394e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340105945853,4027,1651207340105186697,imu_link,-4.06414985657e-05,-2.26142144203e-06,5.25162506104e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340118525093,4028,1651207340117659795,imu_link,-3.7629322052e-05,6.68355345726e-07,5.25528717041e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340124146981,4029,1651207340123217356,imu_link,-3.91582984924e-05,-1.47404396534e-06,5.53178520203e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340136019132,4030,1651207340135327682,imu_link,-4.0668964386e-05,-2.17902159691e-06,5.67094955444e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340147788804,4031,1651207340147177878,imu_link,-3.9149143219e-05,-3.69884324074e-06,5.38804283142e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340155985352,4032,1651207340153421634,imu_link,-3.61278114319e-05,-3.73546552658e-06,5.17654953003e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340165978488,4033,1651207340165268730,imu_link,-4.14014091492e-05,-3.72631001472e-06,5.24979400635e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340178333906,4034,1651207340177283317,imu_link,-3.76384773254e-05,-2.99386572838e-06,5.248878479e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340185604169,4035,1651207340183271948,imu_link,-3.91308326721e-05,-3.03048801422e-06,5.04013175964e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340195913985,4036,1651207340195268037,imu_link,-3.76384773254e-05,-3.72631001472e-06,5.24704742432e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340207594975,4037,1651207340207184193,imu_link,-3.83983879089e-05,-1.48319959641e-06,5.46128730774e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340214206541,4038,1651207340213266905,imu_link,-4.0668964386e-05,-3.66222119331e-06,5.59862060547e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340225823655,4039,1651207340225193097,imu_link,-3.91674537659e-05,-2.90231013298e-06,5.73870048523e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340237831200,4040,1651207340237282494,imu_link,-4.14014091492e-05,-7.41599798203e-06,5.17288742065e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340243690969,4041,1651207340243170074,imu_link,-3.84075431824e-05,-4.42213201523e-06,5.45670967102e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340255886392,4042,1651207340255240247,imu_link,-3.98907432556e-05,-2.99386572838e-06,5.24979400635e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340267858472,4043,1651207340267234034,imu_link,-3.83983879089e-05,-3.68968772888e-06,5.45762519836e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340273824246,4044,1651207340273284835,imu_link,-3.99273643494e-05,-6.57368707657e-06,5.73320732117e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340285872512,4045,1651207340285210806,imu_link,-4.0668964386e-05,-2.92977690697e-06,5.60045166016e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340298187262,4046,1651207340297237366,imu_link,-4.0668964386e-05,-5.1454205513e-06,5.52629165649e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340304163109,4047,1651207340303313988,imu_link,-4.29029197693e-05,-3.74462103844e-06,5.1802116394e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340317337153,4048,1651207340315402504,imu_link,-3.9149143219e-05,-2.96639919281e-06,5.38987388611e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340328213373,4049,1651207340327312416,imu_link,-3.98907432556e-05,-6.40888735652e-08,5.25528717041e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340334412398,4050,1651207340333372532,imu_link,-3.83983879089e-05,-4.4312877655e-06,5.38621177673e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340347209757,4051,1651207340345535622,imu_link,-4.06598091125e-05,-4.44044303894e-06,5.38804283142e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340358448498,4052,1651207340357425759,imu_link,-3.99090538025e-05,-5.1454205513e-06,5.52537612915e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340364618856,4053,1651207340363339483,imu_link,-3.99182090759e-05,-5.85955381393e-06,5.59404296875e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340376812711,4054,1651207340375323951,imu_link,-3.91582984924e-05,-5.87786483765e-06,5.52446060181e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340388493426,4055,1651207340387369683,imu_link,-4.0668964386e-05,-5.86870956421e-06,5.59495849609e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340395104562,4056,1651207340393436078,imu_link,-4.06506538391e-05,-3.71715450287e-06,5.31937637329e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340405798168,4057,1651207340405253928,imu_link,-3.99090538025e-05,-1.49235510826e-06,5.46220283508e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340417677040,4058,1651207340417273950,imu_link,-3.68968772888e-05,-3.67137670517e-06,5.52629165649e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340423840834,4059,1651207340423337356,imu_link,-3.9149143219e-05,-5.93279838562e-06,5.24430084229e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340435842500,4060,1651207340435389364,imu_link,-3.76476325989e-05,-5.91448736191e-06,5.31296730042e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340448957198,4061,1651207340447207510,imu_link,-3.91399879456e-05,-6.6743979454e-06,5.17288742065e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340453537739,4062,1651207340453180170,imu_link,-3.76567878723e-05,-7.35190916061e-06,5.45030059814e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340465513229,4063,1651207340465200567,imu_link,-4.21704750061e-05,-8.08435344696e-06,5.52171401978e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340477751028,4064,1651207340477200905,imu_link,-3.76567878723e-05,-6.61030912399e-06,5.52171401978e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340483856544,4065,1651207340483369425,imu_link,-3.98998985291e-05,-8.13013076782e-06,5.24063835144e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340496671816,4066,1651207340495454850,imu_link,-3.91582984924e-05,-8.83510875702e-06,5.37888717651e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340508748992,4067,1651207340507443720,imu_link,-3.9149143219e-05,-5.90533161163e-06,5.38438072205e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340514203861,4068,1651207340513411135,imu_link,-4.21704750061e-05,-5.1454205513e-06,5.52720718384e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340526395269,4069,1651207340525343187,imu_link,-4.14105644226e-05,-6.63777589798e-06,5.38438072205e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340539329193,4070,1651207340537450562,imu_link,-4.14105644226e-05,-7.37022018433e-06,5.38254966736e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340545632962,4071,1651207340543399024,imu_link,-3.54045219421e-05,-6.59199810028e-06,5.59038047791e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340556556542,4072,1651207340555343982,imu_link,-3.91766090393e-05,-8.78017520905e-06,5.65813179016e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340568857240,4073,1651207340567302482,imu_link,-3.99273643494e-05,-1.02633743286e-05,5.58671836853e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340575414117,4074,1651207340573435198,imu_link,-3.61644325256e-05,-1.02450637817e-05,5.65446929932e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340586766868,4075,1651207340585349299,imu_link,-4.0668964386e-05,-9.55839729309e-06,5.44846954346e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340600400497,4076,1651207340597449970,imu_link,-3.76750984192e-05,-6.55537605286e-06,5.8018737793e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340604273181,4077,1651207340603371284,imu_link,-3.76567878723e-05,-7.34275341034e-06,5.52079849243e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340616702332,4078,1651207340615315176,imu_link,-3.61552772522e-05,-7.34275341034e-06,5.51988296509e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340628685924,4079,1651207340627515945,imu_link,-3.91766090393e-05,-7.28781986237e-06,5.80095825195e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340636585171,4080,1651207340633659129,imu_link,-3.76567878723e-05,-1.02725305557e-05,5.5153049469e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340646702031,4081,1651207340645399824,imu_link,-3.99182090759e-05,-1.17465744019e-05,5.51347389221e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340658745367,4082,1651207340657501415,imu_link,-3.83983879089e-05,-8.13013076782e-06,5.2397228241e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340667634739,4083,1651207340666128006,imu_link,-3.84166984558e-05,-8.78017520905e-06,5.65813179016e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340676669892,4084,1651207340675256754,imu_link,-3.76659431458e-05,-1.10141296387e-05,5.51347389221e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340687654613,4085,1651207340687277078,imu_link,-3.76476325989e-05,-8.84426403046e-06,5.3083896637e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340693588368,4086,1651207340693255317,imu_link,-3.76659431458e-05,-8.79848670959e-06,5.58763389587e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340706478869,4087,1651207340705372824,imu_link,-3.99182090759e-05,-9.54924201965e-06,5.51805152893e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340718679225,4088,1651207340717316944,imu_link,-3.76476325989e-05,-5.88702058792e-06,5.45304718018e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340724649692,4089,1651207340723464024,imu_link,-3.83800773621e-05,-6.68355369568e-06,5.10238952637e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340736350793,4090,1651207340735362153,imu_link,-4.21796302795e-05,-8.05688667297e-06,5.66179389954e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340748959087,4091,1651207340747878787,imu_link,-3.68968772888e-05,-4.42213201523e-06,5.45579376221e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340754128543,4092,1651207340753303611,imu_link,-3.46263008118e-05,-8.14844226837e-06,5.09781188965e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340767292788,4093,1651207340765526307,imu_link,-4.21613197327e-05,-3.68968772888e-06,5.45945625305e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340777881886,4094,1651207340777255934,imu_link,-3.9149143219e-05,-8.85341930389e-06,5.30930519104e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340783906028,4095,1651207340783321290,imu_link,-3.83983879089e-05,-5.16373157501e-06,5.38529624939e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340796849746,4096,1651207340795342841,imu_link,-3.98998985291e-05,-4.4312877655e-06,5.38712730408e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340808368399,4097,1651207340807382571,imu_link,-3.83892326355e-05,-6.6743979454e-06,5.17288742065e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340814491558,4098,1651207340813426951,imu_link,-4.14105644226e-05,-5.90533161163e-06,5.38529624939e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340828173366,4099,1651207340825299768,imu_link,-3.76476325989e-05,-6.64693117142e-06,5.31205177307e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340838446118,4100,1651207340837397858,imu_link,-4.14105644226e-05,-6.65608692169e-06,5.31388282776e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340846430640,4101,1651207340845337450,imu_link,-4.06598091125e-05,-5.15457630157e-06,5.45579376221e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340856397476,4102,1651207340855314545,imu_link,-4.1419719696e-05,-7.36106443405e-06,5.45304718018e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340868552385,4103,1651207340867373557,imu_link,-4.29212303162e-05,-8.11182022095e-06,5.38254966736e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340874415152,4104,1651207340873353645,imu_link,-3.9149143219e-05,-6.66524267197e-06,5.24338493347e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340886381944,4105,1651207340885324306,imu_link,-4.06414985657e-05,-5.96026468277e-06,5.1051361084e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340898438481,4106,1651207340897416283,imu_link,-4.14105644226e-05,-5.15457630157e-06,5.45670967102e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207340905247222,4107,1651207340903300414,imu_link,-4.21613197327e-05,-5.18204307556e-06,5.31754493713e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
